year,op,name,kind,n
2026,293,ЗНЯТТЯ З ТИМЧАСОВОГО ДЕРЖАВНОГО ОБЛІКУ,НАПІВПРИЧІП,4
2026,293,ЗНЯТТЯ З ТИМЧАСОВОГО ДЕРЖАВНОГО ОБЛІКУ,ПРИЧІП,6
2026,294,"ЗНЯТТЯ З ТИМЧАСОВОГО ДЕРЖАВНОГО ОБЛІКУ ТЗ, ЩО ОБЛІКОВУЄТЬСЯ ЗА ВІЙСЬКОВОСЛУЖБОВЦЕМ",ВАНТАЖНИЙ,53
2026,294,"ЗНЯТТЯ З ТИМЧАСОВОГО ДЕРЖАВНОГО ОБЛІКУ ТЗ, ЩО ОБЛІКОВУЄТЬСЯ ЗА ВІЙСЬКОВОСЛУЖБОВЦЕМ",ЛЕГКОВИЙ,362
2026,295,ЗНЯТТЯ З ТИМЧАСОВОГО ДЕРЖАВНОГО ОБЛІКУ У ЗВ'ЯЗКУ ЗІ ЗМІНОЮ ОРГАНУ РЕЄСТРАЦІЇ,АВТОБУС,13
2026,295,ЗНЯТТЯ З ТИМЧАСОВОГО ДЕРЖАВНОГО ОБЛІКУ У ЗВ'ЯЗКУ ЗІ ЗМІНОЮ ОРГАНУ РЕЄСТРАЦІЇ,ВАНТАЖНИЙ,162
2026,295,ЗНЯТТЯ З ТИМЧАСОВОГО ДЕРЖАВНОГО ОБЛІКУ У ЗВ'ЯЗКУ ЗІ ЗМІНОЮ ОРГАНУ РЕЄСТРАЦІЇ,ЛЕГКОВИЙ,193
2026,295,ЗНЯТТЯ З ТИМЧАСОВОГО ДЕРЖАВНОГО ОБЛІКУ У ЗВ'ЯЗКУ ЗІ ЗМІНОЮ ОРГАНУ РЕЄСТРАЦІЇ,НАПІВПРИЧІП,1
2026,295,ЗНЯТТЯ З ТИМЧАСОВОГО ДЕРЖАВНОГО ОБЛІКУ У ЗВ'ЯЗКУ ЗІ ЗМІНОЮ ОРГАНУ РЕЄСТРАЦІЇ,ПРИЧІП,15
2026,296,ЗНЯТТЯ З ТИМЧАСОВОГО ДЕРЖАВНОГО ОБЛІКУ У ЗВ'ЯЗКУ З ВИБРАКУВАННЯМ (СПИСАННЯМ),ВАНТАЖНИЙ,117
2026,296,ЗНЯТТЯ З ТИМЧАСОВОГО ДЕРЖАВНОГО ОБЛІКУ У ЗВ'ЯЗКУ З ВИБРАКУВАННЯМ (СПИСАННЯМ),ЛЕГКОВИЙ,258
2026,296,ЗНЯТТЯ З ТИМЧАСОВОГО ДЕРЖАВНОГО ОБЛІКУ У ЗВ'ЯЗКУ З ВИБРАКУВАННЯМ (СПИСАННЯМ),ПРИЧІП,1
2026,297,"СКАСУВАННЯ ТИМЧАСОВОГО ДЕРЖАВНОГО ОБЛІКУ ТЗ, ЩО ОБЛІКОВУЄТЬСЯ ЗА ВІЙСЬКОВОСЛУЖБОВЦЕМ",ЛЕГКОВИЙ,2
2026,30,ПЕРВИННА РЕЄСТРАЦІЯ ТЗ ДЛЯ ІНДИВ. ВЛАСНИКА,ЛЕГКОВИЙ,2
2026,30,ПЕРВИННА РЕЄСТРАЦІЯ ТЗ ДЛЯ ІНДИВ. ВЛАСНИКА,МОТОЦИКЛ,1
2026,300,ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА СВIД. НА СПIЛЬНЕ МАЙНО,ВАНТАЖНИЙ,2
2026,300,ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА СВIД. НА СПIЛЬНЕ МАЙНО,ЛЕГКОВИЙ,10
2026,300,ПЕРЕРЕЄСТРАЦIЯ НА НОВОГО ВЛАСНИКА ЗА СВIД. НА СПIЛЬНЕ МАЙНО,ПРИЧІП,1
2026,301,ПЕРЕРЕЄСТРАЦІЯ ЗА ДОГОВОРОМ ПОДІЛУ МАЙНА,АВТОБУС,1
2026,301,ПЕРЕРЕЄСТРАЦІЯ ЗА ДОГОВОРОМ ПОДІЛУ МАЙНА,ВАНТАЖНИЙ,27
2026,301,ПЕРЕРЕЄСТРАЦІЯ ЗА ДОГОВОРОМ ПОДІЛУ МАЙНА,ЛЕГКОВИЙ,186
2026,301,ПЕРЕРЕЄСТРАЦІЯ ЗА ДОГОВОРОМ ПОДІЛУ МАЙНА,МОТОЦИКЛ,8
2026,301,ПЕРЕРЕЄСТРАЦІЯ ЗА ДОГОВОРОМ ПОДІЛУ МАЙНА,НАПІВПРИЧІП,9
2026,301,ПЕРЕРЕЄСТРАЦІЯ ЗА ДОГОВОРОМ ПОДІЛУ МАЙНА,ПРИЧІП,3
2026,306,"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ПО ДОГОВОРУ ДАРУВАННЯ, УКЛАДЕНОМУ В ПРИСУТНОСТІ АДМІН",ВАНТАЖНИЙ,8
2026,306,"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ПО ДОГОВОРУ ДАРУВАННЯ, УКЛАДЕНОМУ В ПРИСУТНОСТІ АДМІН",ЛЕГКОВИЙ,144
2026,306,"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ПО ДОГОВОРУ ДАРУВАННЯ, УКЛАДЕНОМУ В ПРИСУТНОСТІ АДМІН",МОТОЦИКЛ,2
2026,306,"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ПО ДОГОВОРУ ДАРУВАННЯ, УКЛАДЕНОМУ В ПРИСУТНОСТІ АДМІН",НАПІВПРИЧІП,2
2026,306,"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ПО ДОГОВОРУ ДАРУВАННЯ, УКЛАДЕНОМУ В ПРИСУТНОСТІ АДМІН",ПРИЧІП,1
2026,307,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ПО ДОГОВОРУ КУПІВЛІ-ПРОДАЖУ УКЛАДЕНОМУ В ПРИСУТНОСТІ ,АВТОБУС,3
2026,307,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ПО ДОГОВОРУ КУПІВЛІ-ПРОДАЖУ УКЛАДЕНОМУ В ПРИСУТНОСТІ ,ВАНТАЖНИЙ,105
2026,307,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ПО ДОГОВОРУ КУПІВЛІ-ПРОДАЖУ УКЛАДЕНОМУ В ПРИСУТНОСТІ ,КВАДРОЦИКЛ,6
2026,307,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ПО ДОГОВОРУ КУПІВЛІ-ПРОДАЖУ УКЛАДЕНОМУ В ПРИСУТНОСТІ ,ЛЕГКОВИЙ,5656
2026,307,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ПО ДОГОВОРУ КУПІВЛІ-ПРОДАЖУ УКЛАДЕНОМУ В ПРИСУТНОСТІ ,МОПЕД,7
2026,307,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ПО ДОГОВОРУ КУПІВЛІ-ПРОДАЖУ УКЛАДЕНОМУ В ПРИСУТНОСТІ ,МОТОЦИКЛ,227
2026,307,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ПО ДОГОВОРУ КУПІВЛІ-ПРОДАЖУ УКЛАДЕНОМУ В ПРИСУТНОСТІ ,НАПІВПРИЧІП,26
2026,307,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ПО ДОГОВОРУ КУПІВЛІ-ПРОДАЖУ УКЛАДЕНОМУ В ПРИСУТНОСТІ ,ПРИЧІП,21
2026,308,"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДКП ТА ДОГОВОРОМ КОМІСІЇ, УКЛАДЕНИМИ У СГ",АВТОБУС,1273
2026,308,"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДКП ТА ДОГОВОРОМ КОМІСІЇ, УКЛАДЕНИМИ У СГ",ВАНТАЖНИЙ,17734
2026,308,"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДКП ТА ДОГОВОРОМ КОМІСІЇ, УКЛАДЕНИМИ У СГ",КВАДРОЦИКЛ,17
2026,308,"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДКП ТА ДОГОВОРОМ КОМІСІЇ, УКЛАДЕНИМИ У СГ",ЛЕГКОВИЙ,138133
2026,308,"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДКП ТА ДОГОВОРОМ КОМІСІЇ, УКЛАДЕНИМИ У СГ",МОПЕД,33
2026,308,"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДКП ТА ДОГОВОРОМ КОМІСІЇ, УКЛАДЕНИМИ У СГ",МОТОЦИКЛ,2061
2026,308,"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДКП ТА ДОГОВОРОМ КОМІСІЇ, УКЛАДЕНИМИ У СГ",НАПІВПРИЧІП,3531
2026,308,"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДКП ТА ДОГОВОРОМ КОМІСІЇ, УКЛАДЕНИМИ У СГ",ПРИЧІП,1850
2026,308,"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДКП ТА ДОГОВОРОМ КОМІСІЇ, УКЛАДЕНИМИ У СГ",ТРИЦИКЛ,22
2026,310,ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУП.-ПРОД.ТА ІНШ.(ОФОРМ.НОТАРІАЛЬНО ),АВТОБУС,97
2026,310,ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУП.-ПРОД.ТА ІНШ.(ОФОРМ.НОТАРІАЛЬНО ),ВАНТАЖНИЙ,999
2026,310,ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУП.-ПРОД.ТА ІНШ.(ОФОРМ.НОТАРІАЛЬНО ),КВАДРОЦИКЛ,1
2026,310,ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУП.-ПРОД.ТА ІНШ.(ОФОРМ.НОТАРІАЛЬНО ),ЛЕГКОВИЙ,1121
2026,310,ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУП.-ПРОД.ТА ІНШ.(ОФОРМ.НОТАРІАЛЬНО ),МОТОЦИКЛ,20
2026,310,ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУП.-ПРОД.ТА ІНШ.(ОФОРМ.НОТАРІАЛЬНО ),НАПІВПРИЧІП,236
2026,310,ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУП.-ПРОД.ТА ІНШ.(ОФОРМ.НОТАРІАЛЬНО ),ПРИЧІП,61
2026,311,ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГОВОРОМ МІНИ,АВТОБУС,2
2026,311,ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГОВОРОМ МІНИ,ВАНТАЖНИЙ,2
2026,311,ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГОВОРОМ МІНИ,ЛЕГКОВИЙ,12
2026,312,"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА, ОТРИМАНОГО ЧЕРЕЗ ВІДДІЛ СОЦЗАХИСТУ",ЛЕГКОВИЙ,1
2026,313,"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПІВЛІ-ПРОДАЖУ, УКЛАДЕНОГО У СГ НА ТЗ ЗАРЕЄСТРО",АВТОБУС,79
2026,313,"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПІВЛІ-ПРОДАЖУ, УКЛАДЕНОГО У СГ НА ТЗ ЗАРЕЄСТРО",ВАНТАЖНИЙ,257
2026,313,"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПІВЛІ-ПРОДАЖУ, УКЛАДЕНОГО У СГ НА ТЗ ЗАРЕЄСТРО",ЛЕГКОВИЙ,1751
2026,313,"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПІВЛІ-ПРОДАЖУ, УКЛАДЕНОГО У СГ НА ТЗ ЗАРЕЄСТРО",МОТОЦИКЛ,37
2026,313,"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПІВЛІ-ПРОДАЖУ, УКЛАДЕНОГО У СГ НА ТЗ ЗАРЕЄСТРО",НАПІВПРИЧІП,105
2026,313,"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПІВЛІ-ПРОДАЖУ, УКЛАДЕНОГО У СГ НА ТЗ ЗАРЕЄСТРО",ПРИЧІП,3
2026,314,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ІЗ УКЛАДАННЯМ ДОГОВОРУ КУПІВЛІ-ПРОДАЖУ ЧЕРЕЗ ЕЛЕКТРОН,ВАНТАЖНИЙ,1
2026,314,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ІЗ УКЛАДАННЯМ ДОГОВОРУ КУПІВЛІ-ПРОДАЖУ ЧЕРЕЗ ЕЛЕКТРОН,ЛЕГКОВИЙ,178223
2026,314,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ІЗ УКЛАДАННЯМ ДОГОВОРУ КУПІВЛІ-ПРОДАЖУ ЧЕРЕЗ ЕЛЕКТРОН,МОПЕД,483
2026,314,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ІЗ УКЛАДАННЯМ ДОГОВОРУ КУПІВЛІ-ПРОДАЖУ ЧЕРЕЗ ЕЛЕКТРОН,МОТОЦИКЛ,16799
2026,315,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ,АВТОБУС,922
2026,315,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ,ВАНТАЖНИЙ,12790
2026,315,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ,КВАДРОЦИКЛ,104
2026,315,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ,ЛЕГКОВИЙ,262894
2026,315,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ,МОПЕД,328
2026,315,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ,МОТОЦИКЛ,9022
2026,315,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ,НАПІВПРИЧІП,3045
2026,315,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ,ПРИЧІП,2015
2026,315,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ,ТРИЦИКЛ,23
2026,317,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ ДАРУВАННЯ УКЛАДЕНОМУ В ТСЦ,АВТОБУС,123
2026,317,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ ДАРУВАННЯ УКЛАДЕНОМУ В ТСЦ,ВАНТАЖНИЙ,1817
2026,317,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ ДАРУВАННЯ УКЛАДЕНОМУ В ТСЦ,КВАДРОЦИКЛ,5
2026,317,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ ДАРУВАННЯ УКЛАДЕНОМУ В ТСЦ,ЛЕГКОВИЙ,19708
2026,317,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ ДАРУВАННЯ УКЛАДЕНОМУ В ТСЦ,МОПЕД,16
2026,317,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ ДАРУВАННЯ УКЛАДЕНОМУ В ТСЦ,МОТОЦИКЛ,471
2026,317,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ ДАРУВАННЯ УКЛАДЕНОМУ В ТСЦ,НАПІВПРИЧІП,420
2026,317,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ ДАРУВАННЯ УКЛАДЕНОМУ В ТСЦ,ПРИЧІП,331
2026,317,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ ДАРУВАННЯ УКЛАДЕНОМУ В ТСЦ,ТРИЦИКЛ,2
2026,319,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА АКТОМ ПРИЙОМУ-ПЕРЕДАЧІ,АВТОБУС,172
2026,319,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА АКТОМ ПРИЙОМУ-ПЕРЕДАЧІ,ВАНТАЖНИЙ,417
2026,319,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА АКТОМ ПРИЙОМУ-ПЕРЕДАЧІ,ЛЕГКОВИЙ,1282
2026,319,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА АКТОМ ПРИЙОМУ-ПЕРЕДАЧІ,МОПЕД,1
2026,319,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА АКТОМ ПРИЙОМУ-ПЕРЕДАЧІ,МОТОЦИКЛ,6
2026,319,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА АКТОМ ПРИЙОМУ-ПЕРЕДАЧІ,НАПІВПРИЧІП,28
2026,319,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА АКТОМ ПРИЙОМУ-ПЕРЕДАЧІ,ПРИЧІП,106
2026,320,ПЕРЕРЕЄСТРАЦIЯ НА НОВ. ВЛАС. ЗА ДОГ. ДАРУВАННЯ (ОФОРМЛЕНО НОТАРІАЛЬНО),АВТОБУС,92
2026,320,ПЕРЕРЕЄСТРАЦIЯ НА НОВ. ВЛАС. ЗА ДОГ. ДАРУВАННЯ (ОФОРМЛЕНО НОТАРІАЛЬНО),ВАНТАЖНИЙ,930
2026,320,ПЕРЕРЕЄСТРАЦIЯ НА НОВ. ВЛАС. ЗА ДОГ. ДАРУВАННЯ (ОФОРМЛЕНО НОТАРІАЛЬНО),КВАДРОЦИКЛ,1
2026,320,ПЕРЕРЕЄСТРАЦIЯ НА НОВ. ВЛАС. ЗА ДОГ. ДАРУВАННЯ (ОФОРМЛЕНО НОТАРІАЛЬНО),ЛЕГКОВИЙ,1854
2026,320,ПЕРЕРЕЄСТРАЦIЯ НА НОВ. ВЛАС. ЗА ДОГ. ДАРУВАННЯ (ОФОРМЛЕНО НОТАРІАЛЬНО),МОПЕД,1
2026,320,ПЕРЕРЕЄСТРАЦIЯ НА НОВ. ВЛАС. ЗА ДОГ. ДАРУВАННЯ (ОФОРМЛЕНО НОТАРІАЛЬНО),МОТОЦИКЛ,43
2026,320,ПЕРЕРЕЄСТРАЦIЯ НА НОВ. ВЛАС. ЗА ДОГ. ДАРУВАННЯ (ОФОРМЛЕНО НОТАРІАЛЬНО),НАПІВПРИЧІП,199
2026,320,ПЕРЕРЕЄСТРАЦIЯ НА НОВ. ВЛАС. ЗА ДОГ. ДАРУВАННЯ (ОФОРМЛЕНО НОТАРІАЛЬНО),ПРИЧІП,93
2026,321,"ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ, ЗАПОВIТОМ ЧИ УСПАДКОВАНОМУ ДОГ",АВТОБУС,104
2026,321,"ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ, ЗАПОВIТОМ ЧИ УСПАДКОВАНОМУ ДОГ",ВАНТАЖНИЙ,1126
2026,321,"ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ, ЗАПОВIТОМ ЧИ УСПАДКОВАНОМУ ДОГ",КВАДРОЦИКЛ,3
2026,321,"ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ, ЗАПОВIТОМ ЧИ УСПАДКОВАНОМУ ДОГ",ЛЕГКОВИЙ,13547
2026,321,"ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ, ЗАПОВIТОМ ЧИ УСПАДКОВАНОМУ ДОГ",МОПЕД,49
2026,321,"ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ, ЗАПОВIТОМ ЧИ УСПАДКОВАНОМУ ДОГ",МОТОЦИКЛ,380
2026,321,"ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ, ЗАПОВIТОМ ЧИ УСПАДКОВАНОМУ ДОГ",НАПІВПРИЧІП,154
2026,321,"ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ, ЗАПОВIТОМ ЧИ УСПАДКОВАНОМУ ДОГ",ПРИЧІП,1034
2026,321,"ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ, ЗАПОВIТОМ ЧИ УСПАДКОВАНОМУ ДОГ",ТРИЦИКЛ,1
2026,322,ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ ЧИ ЗНЯТТЯМ З ОБЛІКУ В ОРГАНАХ С,АВТОБУС,19
2026,322,ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ ЧИ ЗНЯТТЯМ З ОБЛІКУ В ОРГАНАХ С,ВАНТАЖНИЙ,214
2026,322,ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ ЧИ ЗНЯТТЯМ З ОБЛІКУ В ОРГАНАХ С,КВАДРОЦИКЛ,1
2026,322,ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ ЧИ ЗНЯТТЯМ З ОБЛІКУ В ОРГАНАХ С,ЛЕГКОВИЙ,3422
2026,322,ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ ЧИ ЗНЯТТЯМ З ОБЛІКУ В ОРГАНАХ С,МОПЕД,28
2026,322,ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ ЧИ ЗНЯТТЯМ З ОБЛІКУ В ОРГАНАХ С,МОТОЦИКЛ,80
2026,322,ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ ЧИ ЗНЯТТЯМ З ОБЛІКУ В ОРГАНАХ С,НАПІВПРИЧІП,28
2026,322,ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ ЧИ ЗНЯТТЯМ З ОБЛІКУ В ОРГАНАХ С,ПРИЧІП,191
2026,324,"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА (СТРАХОВИКА), ПІСЛЯ ВИПЛАТИ СТРАХУВАЛЬНИКАМ ПОВНОЇ СТ",ВАНТАЖНИЙ,2
2026,324,"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА (СТРАХОВИКА), ПІСЛЯ ВИПЛАТИ СТРАХУВАЛЬНИКАМ ПОВНОЇ СТ",ЛЕГКОВИЙ,3
2026,327,"РЕЄСТРАЦІЯ СУБЄКТОМ ГОСПОДАРЮВАННЯ ТЗ ЗНЯТОГО З ОБЛІКУ, НА НОВОГО ВЛАСНИКА ЗА ДКП, УКЛАДЕН",ВАНТАЖНИЙ,2
2026,327,"РЕЄСТРАЦІЯ СУБЄКТОМ ГОСПОДАРЮВАННЯ ТЗ ЗНЯТОГО З ОБЛІКУ, НА НОВОГО ВЛАСНИКА ЗА ДКП, УКЛАДЕН",ЛЕГКОВИЙ,47
2026,328,"РЕЄСТРАЦІЯ ТЗ ЗНЯТОГО З ОБЛІКУ, НА НОВОГО ВЛАСНИКА ЗА ДКП, УКЛАДЕНОГО У СГ (TRADE-IN)",ВАНТАЖНИЙ,36
2026,328,"РЕЄСТРАЦІЯ ТЗ ЗНЯТОГО З ОБЛІКУ, НА НОВОГО ВЛАСНИКА ЗА ДКП, УКЛАДЕНОГО У СГ (TRADE-IN)",ЛЕГКОВИЙ,2098
2026,328,"РЕЄСТРАЦІЯ ТЗ ЗНЯТОГО З ОБЛІКУ, НА НОВОГО ВЛАСНИКА ЗА ДКП, УКЛАДЕНОГО У СГ (TRADE-IN)",МОТОЦИКЛ,12
2026,328,"РЕЄСТРАЦІЯ ТЗ ЗНЯТОГО З ОБЛІКУ, НА НОВОГО ВЛАСНИКА ЗА ДКП, УКЛАДЕНОГО У СГ (TRADE-IN)",НАПІВПРИЧІП,8
2026,329,ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВОГО ВЛАСНИКА ЗА ДОГОВОРОМ ФІНАНСОВОГО ЛІЗИНГУ ТА ДКП ПРЕДМЕТА ЛІЗИ,АВТОБУС,15
